月份,贸易伙伴,出口量kg,金额,币种,来源文件
202501,不丹,3,4496,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,中国台湾,20112,173694899,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,中国澳门,5,58459,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,中国香港,10404,120940250,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,中非,41,92067,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,丹麦,512,2376746,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,乌克兰,444,1940317,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,乌兹别克斯坦,238,1369541,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,乌干达,112,487632,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,乌拉圭,36,217962,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,乍得,14,20321,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,也门,143,7732397,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,亚美尼亚,28,45436,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,以色列,822,5098638,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,伊拉克,1505,616678,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,伊朗,958,152768,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,佛得角,6,6600,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,俄罗斯,8627,21971695,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,保加利亚,41,275702,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,克罗地亚,43,13947,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,冈比亚,1,1725,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,冰岛,211,9679839,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,几内亚,1172,1106970,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,列支敦士登,3,28781,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,刚果民主共和国,40,24204,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,利比亚,23,84739,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,利比里亚,3,62413,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,加拿大,2538,8379188,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,加纳,11,10536,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,加蓬,0,75,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,匈牙利,4263,30240512,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,北马其顿,1,1990,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,南苏丹,31,2653,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,南非,896,1932627,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,博茨瓦纳,46,180261,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,卡塔尔,16,78903,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,卢旺达,0,16948,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,印度,9217,19700475,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,印度尼西亚,3718,16553422,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,危地马拉,2,1687,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,厄瓜多尔,90,443728,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,吉尔吉斯斯坦,172,202544,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,哈萨克斯坦,256,2373777,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,哥伦比亚,362,1759802,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,哥斯达黎加,9,138407,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,喀麦隆,40,303728,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,土库曼斯坦,4,7079,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,土耳其,1324,4134741,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,坦桑尼亚,222,80876,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,埃及,424,529506,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,埃塞俄比亚,113,216436,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,基里巴斯,1,1639,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,塔吉克斯坦,85,3617960,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,塞尔维亚,28,77383,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,塞浦路斯,6,5332,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,塞舌尔,3,2454,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,墨西哥,10411,125522094,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,多哥,4,7188,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,"多米尼加
",19,19771,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,奥地利,61,438034,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,委内瑞拉,4,29217,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,孟加拉国,213,1483344,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,安哥拉,74,391700,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,尼加拉瓜,34,11501,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,尼日利亚,369,200660,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,尼泊尔,24,96121,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,巴基斯坦,125,283523,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,巴布亚新几内亚,1,31300,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,巴拉圭,13,18175,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,巴拿马,840,1750683,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,巴林,8,66732,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,巴西,4781,17366022,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,布基纳法索,5,1184,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,希腊,278,73254,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,德国,9299,42930151,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,意大利,232,1400996,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,拉脱维亚,677,1896607,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,挪威,1224,13071099,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,捷克,4539,21349470,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,摩尔多瓦,21,45785,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,摩洛哥,35,104451,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,文莱,6,27240,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,斐济,3,6719,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,斯洛伐克,89,2096577,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,斯洛文尼亚,44,114871,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,斯里兰卡,196,335437,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,新加坡,6378,69820179,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,新西兰,63,315480,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,日本,3362,23065003,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,智利,174,704183,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,柬埔寨,114,504115,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,格鲁吉亚,103,1114490,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,比利时,947,3713524,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,毛里塔尼亚,2,4037,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,毛里求斯,10,19336,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,沙特阿拉伯,441,886222,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,法国,1509,6804079,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,法属圭亚那,0,216,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,法罗群岛,0,2375,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,波兰,859,4463982,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,波斯尼亚和黑塞哥维那,4,13650,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,泰国,22854,273020820,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,津巴布韦,0,1204,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,洪都拉斯,13,30055,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,澳大利亚,747,4229568,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,爱尔兰,6002,42339232,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,爱沙尼亚,1,39534,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,特立尼达和多巴哥,0,62,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,"玻利维亚
",5,86476,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,瑞典,3408,11345649,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,瑞士,410,2610179,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,留尼汪,26,144957,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,白俄罗斯,42,146270,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,百慕大,0,6469,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,科威特,318,258815,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,科特迪瓦,5,64557,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,秘鲁,66,403138,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,突尼斯,11,141475,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,立陶宛,88,100536,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,索马里,49,154619,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,约旦,9,107519,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,纳米比亚,1,262,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,缅甸,80,12490,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,罗马尼亚,403,1497045,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,美国,124853,1393171913,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,老挝,29,90259,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,肯尼亚,239,268586,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,芬兰,397,2439224,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,苏丹,45,61983,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,英国,3994,19583017,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,荷兰,14600,71097499,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,莫桑比克,7,53569,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,菲律宾,2122,29525187,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,萨尔瓦多,7,6686,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,萨摩亚,0,1638,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,葡萄牙,58,188370,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,蒙古,16,41336,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,西班牙,448,2483725,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,贝宁,13,389255,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,赞比亚,305,55331,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,越南,5677,24293998,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,阿塞拜疆,69,386412,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,阿富汗,99,143069,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,阿尔及利亚,59,236905,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,阿尔巴尼亚,26,33202,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,阿曼,55,87003,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,阿根廷,663,3964648,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,阿联酋,2977,8166801,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,阿鲁巴,13,532050,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,韩国,5513,24289843,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,马尔代夫,3,7280,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,马来西亚,38011,525848526,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,马约特,0,27,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,马达加斯加,0,600,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,马里,6,216389,RMB,customs-85177950-202501-breakdown-rmb.csv
202501,黎巴嫩,887,194159,RMB,customs-85177950-202501-breakdown-rmb.csv
202601,不丹,34,2508,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,中国台湾,41755,79900618,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,中国澳门,109,56001,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,中国香港,14219,22527323,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,丹麦,514,422810,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,乌克兰,523,457454,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,乌兹别克斯坦,420,1018109,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,乌干达,6,4465,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,乌拉圭,383,19535,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,也门,2,15200,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,亚美尼亚,65,28855,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,以色列,672,974878,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,伊拉克,885,140860,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,伊朗,329,285003,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,俄罗斯,7280,4362444,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,保加利亚,115,40065,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,克罗地亚,77,58162,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,冈比亚,0,66,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,冰岛,11,3241,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,几内亚,82,76508,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,列支敦士登,2,1910,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,刚果共和国,6,1601,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,刚果民主共和国,336,37151,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,利比亚,35,15434,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,加拿大,3270,1603186,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,加纳,108,101081,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,加蓬,4,5084,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,匈牙利,2201,2830693,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,南非,560,162590,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,"博纳尔，圣俄斯塔休斯和萨巴
",0,788,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,博茨瓦纳,3,1307,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,卡塔尔,136,32761,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,卢森堡,10,11791,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,印度,5198,3186869,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,印度尼西亚,3080,2480802,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,危地马拉,7,3026,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,厄瓜多尔,38,21969,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,古巴,39,30858,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,吉尔吉斯斯坦,329,164178,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,吉布提,84,71588,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,哈萨克斯坦,1041,978205,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,哥伦比亚,667,207846,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,哥斯达黎加,2,4832,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,喀麦隆,0,96,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,土库曼斯坦,9,2293,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,土耳其,2868,2633762,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,圭亚那,2,520,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,坦桑尼亚,135,85707,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,埃及,405,151434,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,埃塞俄比亚,104,29833,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塔吉克斯坦,7,3210,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞内加尔,0,750,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞尔维亚,14,11229,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞拉利昂,5,958,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞浦路斯,8,3459,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,塞舌尔,1,3036,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,墨西哥,6527,15647649,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,"多米尼加
",15,6323,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,奥地利,66,75973,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,委内瑞拉,22,14488,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,孟加拉国,130,96260,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,安哥拉,4,2175,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,尼加拉瓜,44,76443,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,尼日利亚,351,445209,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,尼日尔,2,2824,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,尼泊尔,40,9549,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴基斯坦,241,388682,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴拉圭,28,24409,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴拿马,380,181179,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴林,7,4922,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,巴西,6055,3327284,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,布基纳法索,26,3328,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,希腊,145,29819,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,库克群岛,1,5003,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,"库拉索
",2,2453,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,德国,8544,7675196,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,意大利,373,266022,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,拉脱维亚,701,312017,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,挪威,708,945708,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,捷克,1880,462986,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,摩尔多瓦,85,25338,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,摩洛哥,133,58880,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,文莱,3,273,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,斐济,2,8947,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,斯洛伐克,129,417719,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,斯洛文尼亚,96,89002,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,斯里兰卡,155,68513,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,新加坡,9080,5452880,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,新喀里多尼亚,3,403,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,新西兰,38,46689,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,日本,3989,6108392,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,智利,105,148422,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,柬埔寨,243,44090,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,格鲁吉亚,229,58307,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,比利时,801,420077,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,毛里塔尼亚,52,245904,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,毛里求斯,1,1944,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,汤加,2,195,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,沙特阿拉伯,968,470253,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,法国,766,628160,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,波兰,1121,849890,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,波多黎各,29,1566,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,波斯尼亚和黑塞哥维那,7,2617,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,泰国,24387,36259967,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,津巴布韦,27,69114,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,洪都拉斯,12,6283,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,海地,9,1895,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,澳大利亚,2389,1571106,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,爱尔兰,4852,2934254,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,爱沙尼亚,4,4730,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,牙买加,4,5000,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,特立尼达和多巴哥,3,639,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,"玻利维亚
",7,4177,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,瑞典,3806,1327643,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,瑞士,520,510423,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,留尼汪,9,30556,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,白俄罗斯,239,18661,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,百慕大,0,416,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,科威特,9,4304,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,科特迪瓦,129,107720,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,秘鲁,496,55503,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,突尼斯,11,12402,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,立陶宛,79,38253,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,索马里,24,13292,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,约旦,76,50119,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,缅甸,94,30247,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,罗马尼亚,598,484024,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,美国,27848,29632939,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,老挝,8,4019,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,肯尼亚,138,48508,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,芬兰,262,196516,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,苏丹,4,4630,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,英国,2413,2966153,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,英属维尔京群岛,0,243,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,荷兰,13422,10611802,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,莫桑比克,3,1315,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,莱索托,0,367,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,菲律宾,733,481039,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,萨尔瓦多,127,36657,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,萨摩亚,2,1935,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,葡萄牙,85,89382,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,蒙古,10,9393,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,西班牙,251,177981,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,贝宁,75,97066,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,赞比亚,30,16230,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,赤道几内亚,6,597,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,越南,4667,1868410,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿塞拜疆,2,2199,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿富汗,20,54594,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿尔及利亚,877,650724,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿尔巴尼亚,29,15019,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿曼,7,4165,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿根廷,71,86023,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿联酋,3797,7356265,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,阿鲁巴,1,140,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,韩国,7009,7086264,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,马尔代夫,48,27833,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,马拉维,0,14,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,马来西亚,112568,223633602,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,马里,6,3676,USD,customs-85177950-2026H1-breakdown-usd.csv
202601,黎巴嫩,21,2673,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,不丹,3,4380,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,中国台湾,27886,54027966,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,中国澳门,16,14559,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,中国香港,10948,16742981,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,中非,20,1062,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,丹麦,287,221893,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,乌克兰,588,213689,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,乌兹别克斯坦,86,69070,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,乌拉圭,34,8150,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,乍得,8,2280,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,亚美尼亚,14,5000,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,以色列,692,1777759,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,伊拉克,83,27313,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,伊朗,192,586,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,俄罗斯,9427,2484635,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,保加利亚,49,19576,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,冰岛,10,4438,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,几内亚,158,89408,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,刚果共和国,12,77401,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,刚果民主共和国,837,81841,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,利比亚,44,12383,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,利比里亚,1,360,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,加拿大,2946,1952105,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,加纳,141,196978,USD,customs-85177950-2026H1-breakdown-usd.csv
202602,加蓬,2,3353,USD,customs-85177950-2026H1-breakdown-usd.csv
